title,description,points,price,variety,region_1,variety_region
Stonegate 2010 Collection Chardonnay (California),"Toasty oak, pineapples, oranges and vanilla combine in this Chardonnay to make it an easy-drinking everyday sipper. It seems little sweet, like jam.",84,16.0,Chardonnay,California,Chardonnay-California
Calcareous 2004 Zinfandel (Paso Robles),"Very ripe, almost like the berry-cherry filling from a pastry, this Zin also has notes of chocolate and sweet roasted coconut. It's rough and ready in the mouth, with jagged tannins, and needs meats and cheeses to balance it.",83,26.0,Zinfandel,Paso Robles,Zinfandel-Paso Robles
Ravoire et Fils 2016 Soleillades Rosé (Coteaux d'Aix-en-Provence),"In its classic Provence skittle bottle, this is a wine for quaffing at a patio or restaurant table. Pale in color but packed with red fruit, it is an immediately attractive fruity and lively wine. Drink now.",85,12.0,Rosé,Coteaux d'Aix-en-Provence,Rosé-Coteaux d'Aix-en-Provence
Domaine Houchart 2013 White (Côtes de Provence),"This perfumed wine is rich, full in the mouth while keeping plenty of fresh, crisp citrus and pear flavors. It is ready to drink, but will be better in 2015.",87,15.0,Provence white blend,Côtes de Provence,Provence white blend-Côtes de Provence
Domaine Fond Croze 2009 Cuvée Romanaise Grenache-Syrah (Côtes du Rhône Villages),"The blend in this cuvée is 70% Grenache and 30% Syrah, aged in second-use oak. The oak provides hints of baking spices on the nose and some cedary notes on the palate, nicely accenting the bright black-cherry fruit in this medium-bodied wine. Soft tannins combine with mouthwatering acids on the finish. Drink now–2016.",88,22.0,Grenache-Syrah,Côtes du Rhône Villages,Grenache-Syrah-Côtes du Rhône Villages
Gary Farrell 2010 Stiling Vineyard Pinot Noir (Russian River Valley),"A strong, punchy Pinot Noir, ungainly now for its immaturity, showing tons of jammy raspberries and cherries. The acidity is tart, which is good in a wine this rich, providing balance, and there's also a scour of tannins. All indications suggest cellaring this wine for at least six years.",92,50.0,Pinot Noir,Russian River Valley,Pinot Noir-Russian River Valley
Capanne Ricci 2010  Brunello di Montalcino,"Floral scents of rose and violet also convey red berry, Mediterranean scrub and peppermint camphor. The palate is still tightly wound but reveals crunchy red cherry, cinnamon, white pepper and anise alongside bracing tannins. Drink after 2018.",90,55.0,Sangiovese,Brunello di Montalcino,Sangiovese-Brunello di Montalcino
Ideology 2013 Money Road Vineyard Syrah (Oakville),"Leather, bark and tar meet cola and black licorice scents in this full-bodied, ripe red. Its palate is layered and showy in meaty, sanguine personality.",88,40.0,Syrah,Oakville,Syrah-Oakville
Tangent 2012 Paragon Vineyard Viognier (Edna Valley),"Any poultry or veal entrée that's slightly sweet and spicy will love this Viognier. Entirely unoaked so that only the fruit stars, it features powerful flavors of Asian pears, tangerines, green apples and honeysuckle, brightened with a squeeze of lime acidity. Although it will pair with a huge range of foods, General Tso's Chicken comes to mind as ideal.",88,17.0,Viognier,Edna Valley,Viognier-Edna Valley
Michael Florentino Cellars 2005 Malbec (Columbia Valley (WA)),"Winemaker Michael Haddox is exploring unusual, emerging grape varieties in Washington State. This well-made Malbec is just the start, showing dried cherry fruit, graham cracker toast, and hints of stone and graphite. It's chewy and muscular, an interesting debut for the winery.",88,38.0,Malbec,Columbia Valley (WA),Malbec-Columbia Valley (WA)
Stargazer Barn 2013 Merlot,"Very focused and vibrant, this wine has plenty of good acidity that lends a crisp mouthfeel, along with fresh and buoyant flavors of red cherry and cranberry that are nicely concentrated. Moderate tannins add to the grippy texture, and will make this wine work well with rich foods.",87,28.0,Merlot,North Coast,Merlot-North Coast
Siot 2013 Petite Sirah (Paso Robles),"Fresh-pressed blackberry aromas leap out of the glass of this wine, along with asphalt and a touch of purple flowers. The palate is a study of density and thickness, with black plums, coffee and espresso showing most out of the deep, black flavors.",88,40.0,Petite Sirah,Paso Robles,Petite Sirah-Paso Robles
Dusty Cellars 2010 DCW Spartan Red (Columbia Valley (WA)),"This smooth, supple Bordeaux-style blend is principally Merlot, yielding a lush mouthful of blue and purple fruits. Light chocolate and soft leather bring added richness through a mouthcoating finish.",90,15.0,Bordeaux-style Red Blend,Columbia Valley (WA),Bordeaux-style Red Blend-Columbia Valley (WA)
Francis Ford Coppola 2012 Wallace Creek Vineyards Reserve Syrah (Dry Creek Valley),"Softly layered in integrated oak, this 100% varietal wine dances in raspberry, citrus and leather, with a touch of tar. Full bodied, it's a reserve-level wine that may open further in the bottle and glass.",89,36.0,Syrah,Dry Creek Valley,Syrah-Dry Creek Valley
Hoopes 2012 Cabernet Sauvignon (Oakville),"Bold but sophisticated, this has classic, concentrated Napa aromas and flavors. A luscious, velvety mouthfeel through to a lingering finish. The aroma combines cedar and spice-rack notes with fresh berries and black currants. Flavors are influenced by suave, spicy oak accents that weave in and out of the compelling ripe fruit. It's beautiful to drink now, but will improve through at least 2022.",95,75.0,Cabernet Sauvignon,Oakville,Cabernet Sauvignon-Oakville
Les Belles Collines 2012 Les Sommets Cabernet Sauvignon (Napa Valley),"This is a gorgeous wine, blended with 8% Merlot, 1% Petit Verdot and 1% Malbec, and aged entirely in new French oak. Juicy waves of cassis and red currant are accented by dark chocolate, ultimately showcasing a lush, plush yet structured palate. It's decadent now, but should age well through 2022.",93,85.0,Cabernet Sauvignon,Napa Valley,Cabernet Sauvignon-Napa Valley
Charles Krug 2000 Pinot Noir (Carneros),"Lean and earthy, marked by tobacco and white pepper, tomato and dill aromas and flavors. In the mouth, it's very dry, with easy tannins. There's some tart cherry fruit that shows up in the mid-palate, and the finish turns slightly bitter.",85,19.0,Pinot Noir,Carneros,Pinot Noir-Carneros
Chalk Hill 2013 Clara's Vineyard Red (Chalk Hill),"Cabernet Sauvignon meets Malbec and Petit Verdot in this hearty, big-boned red. Dark and stormy, it offers a wealth of juicy black fruit, leather and tobacco wrapped around sizable tannin. Peppery clove and chocolate round out the finish. It will drink best 2018–2023.",90,85.0,Red Blend,Chalk Hill,Red Blend-Chalk Hill
Tinhorn Creek 2013 Oldfield Series 2Bench Red Red (Okanagan Valley),"This Bordeaux-style blend is 47% Cabernet Sauvignon, 24% Cabernet Franc, 20% Merlot, 6% Malbec (new this vintage) and 3% Petit Verdot. Carrying a whiff of musty leather, it nonetheless impresses with mixed black berries, a hint of cigar and polished, firm, substantial tannins. It's a fine steak wine to enjoy now through 2022.",90,30.0,Bordeaux-style Red Blend,Okanagan Valley,Bordeaux-style Red Blend-Okanagan Valley
Whitehall Lane 2007 Cabernet Sauvignon (Napa Valley),"This lush, attractive Cabernet impresses for its explosion of blackberry, cherry, cassis and dark chocolate flavors that are so rich and fine. It's almost sweet, but stands back at the last second, making the finish dry and spicy. A beautiful wine for drinking now and over the next 4–6 years.",90,40.0,Cabernet Sauvignon,Napa Valley,Cabernet Sauvignon-Napa Valley
Foris 2013 Estate Grown Pinot Blanc (Rogue Valley),"An appealing wine with notes of mineral, red apple and tropical fruit. It's dry, fresh and fleshy with tart acidity and a warm finish.",88,14.0,Pinot Blanc,Rogue Valley,Pinot Blanc-Rogue Valley
Marietta Cellars NV Christo Lot Number 3 Red (North Coast),"Dark, dense, rich and spicy, this Rhône-style blend is impressively delicious. Full bodied, it's saturated with blackberry, cinnamon and black-pepper flavors supported by fine-grained tannins. While it packs a punch, it is well balanced for a big, assertive wine, and will be best after 2019.",91,20.0,Red Blend,North Coast,Red Blend-North Coast
Portalupi 2014 Russell Family Vineyard Pinot Noir (Paso Robles),"From one of the few Pinot Noir plantings in Paso, this wine is hearty on the nose, with black cherry, black plum, bay leaf, forest berry, balsamic reduction and a rugged earthiness. It's thick on the palate, where strong licorice spice meets with flavors of caramelized beef in a black-plum sauce.",92,65.0,Pinot Noir,Paso Robles,Pinot Noir-Paso Robles
Ca' Momi 2013 Merlot (Napa Valley),"Minty with ripe, black plum and cherry notes, this rich, opulent wine is still puckering in tannins, but shows measured acidity on the back palate and finish. Toasty oak makes its presence felt, providing flavor and fullness.",87,22.0,Merlot,Napa Valley,Merlot-Napa Valley
St. Supéry 1998 Red Meritage (Napa Valley),"Juicy blackberry aromas are spiced up by dried-herb, black-pepper and vanilla-bean notes. On the palate, dark berries and toast are accented by earth and green tobacco, and chewy, gritty tannins. Taut red fruit rolled in white and black pepper sums it up. 84% Cabernet Sauvignon, 14% Merlot, 1% Cabernet Franc, 1% Petit Verdot.",88,50.0,Meritage,Napa Valley,Meritage-Napa Valley
Cascina Rabaglio 2014 Cà Grossa  (Barbaresco),"Violet, iris and hints of natural rubber and eucalyptus lead the nose. The bright palate offers red cherry, espresso, star anise and vanilla notes bolstered by close-grained tannins.",89,35.0,Nebbiolo,Barbaresco,Nebbiolo-Barbaresco
Stag's Leap Wine Cellars 2013 Aveta Sauvignon Blanc (Napa Valley),"The inaugural vintage of this wine, named for a water goddess, this offers herb, grass, lemon and peach around a medium body influenced by some oak. As it develops in the glass, tropical fruit unfurls in a refreshing spritz before settling down to a tart finish.",86,26.0,Sauvignon Blanc,Napa Valley,Sauvignon Blanc-Napa Valley
Elements of Sonoma 2004 Tecolote Vineyards Cabernet Sauvignon (Knights Valley),"Tastes as sweet as jam, namely the raspberry, cherry and blackberry kind, with melted chocolate and anise stirred in for good measure. Fortunately, adequate acidity provides much-needed balance. Drink now.",86,39.0,Cabernet Sauvignon,Knights Valley,Cabernet Sauvignon-Knights Valley
Dumas Station 2012 The Excursion Syrah (Walla Walla Valley (WA)),"A new release from this winery, this aromatically intriguing wine conveys blueberry, dried herbs, flowers and cigar box. The palate shows good concentration and intensity to the sweet, succulent blue fruit flavors that linger on the finish with barrel notes. The wood gets a little out front but hopefully it will integrate more with time.",91,48.0,Syrah,Walla Walla Valley (WA),Syrah-Walla Walla Valley (WA)
Domaine Montrose 2014 La Balade Rosé (Côtes de Thongue),"This medium-weight rosé offers rich aromas and flavors of honeydew, hard strawberry and cherry, with additional hints of yellow flowers and garrigue herbs on the nose. Ample acidity keeps the palate fresh and lifted, finishing somewhat prickly and mouthwatering.",89,20.0,Rosé,Côtes de Thongue,Rosé-Côtes de Thongue
Conte Collalto NV Extra Dry  (Prosecco di Conegliano e Valdobbiadene),"Thanks to its buoyant aromas of field flower, green apple, pear and dried sage leaf, you could definitely describe this as a multidimensional wine with noticeable elegance. There are musky, sweet fruit flavors on the finish.",87,19.0,Prosecco,Prosecco di Conegliano e Valdobbiadene,Prosecco-Prosecco di Conegliano e Valdobbiadene
Trerè 2015 Arlùs Albana (Romagna),"Floral aromas of acacia and Spanish broom mingle with yellow stone fruit and toasted nut. On the medium-bodied palate, a note of bitter almond underscores ripe apricot and tangerine zest. Fresh acidity lifts the rich flavors.",89,15.0,Albana,Romagna,Albana-Romagna
SoDo 2015 Love Birds Rosé (Washington),"This wine is a blend of Grenache, Pinot Noir and Pinot Gris. Salmon colored, it offers light notes of red apple, melon and a hint of strawberry. The flavors are dry and generous, with a broad feel bringing a lot of appeal.",90,15.0,Rosé,Washington,Rosé-Washington
Standing Stone 2010 Chardonnay (Finger Lakes),"Hints of lightly toasted oak highlight bright, fresh apple and lemon flavors on this easy drinking Chardonnay. Delicately structured with a vibrant, zesty acidity, it finishes with just a hint of sea breeze.",85,11.0,Chardonnay,Finger Lakes,Chardonnay-Finger Lakes
Foxen 7200 2012 7200 Vogelzang Vineyard Cabernet Sauvignon (Happy Canyon of Santa Barbara),"Winemaker Billy Wathen is steadily perfecting this appellation, and this wine shows blackberry, black pepper and roast beef crust on the nose. A very savory and interesting palate mixes Bing cherries and dried berries with peppered beef jerky, oregano and even roasted garlic, making for an elegant and delicious wine.",93,54.0,Cabernet Sauvignon,Happy Canyon of Santa Barbara,Cabernet Sauvignon-Happy Canyon of Santa Barbara
