Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
5753,France,"Three barrels were made of this structured, tannic wine that offers a juicy balance between acidity and dark tannins. It is perfumed with acidity that cuts through the red berry and dry concentration. It is a dense wine, full of fruit. Drink from 2019.",Les Beaux Monts Premier Cru,92,160.0,Burgundy,Vosne-Romanée,,Roger Voss,@vossroger,Louis Latour 2012 Les Beaux Monts Premier Cru  (Vosne-Romanée),Pinot Noir,Louis Latour
93550,Portugal,"Still young and showing fresh fruitiness, this wine needs time to calm down and broaden out. Made of four classic varieties in the Esporão vineyard, it's dense, stalky and still full of tannins. Give this wine until 2016.",Quatro Castas,90,17.0,Alentejano,,,Roger Voss,@vossroger,Herdade do Esporão 2013 Quatro Castas Red (Alentejano),Portuguese Red,Herdade do Esporão
56511,France,"Tannic and hard around the edges, it has a woody character. The black currant fruit is there but spoiled by the rest of the flavors.",,82,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Darzac 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Darzac
65045,US,"From grapes in the Russian River and Dry Creek valleys, this Zin, which has a fine, complex tannic structure, shows a raisiny, sweet edge that was a result of the searing vintage. Overripe fruit gives a taste of sugared blackberry juice.",,86,34.0,California,Sonoma County,Sonoma,,,Falcor 2004 Zinfandel (Sonoma County),Zinfandel,Falcor
76369,US,"Lots to like at this price. The wine is honeyed, with crisp acidity and ripe green apple and tropical fruit flavors. Easy to drink with ethnic fare, from Vietnamese to Indian and Mexican chicken dishes.",,86,15.0,California,Santa Ynez Valley,Central Coast,,,Santa Barbara Winery 2011 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Santa Barbara Winery
24777,France,"Smoky aromas hint at a wine with a strong sense of structure and weight. It is concentrated, still full of tannins, dark tension and acidity. Rich strawberry fruits are just a hint at the moment, leaving a wine with power and longevity. Drink from 2019.",Les Baudes Premier Cru,93,,Burgundy,Chambolle-Musigny,,Roger Voss,@vossroger,Henri de Villamont 2012 Les Baudes Premier Cru  (Chambolle-Musigny),Pinot Noir,Henri de Villamont
101941,Germany,"Waxy lanolin and lemon-skin notes scent this dry, intensely linear Riesling. The palate is stark, with lime and lemon flavors accented by a stony mineral tone that lingers on the finish.",Stock & Stein Trocken,88,17.0,Rheingau,,,Anna Lee C. Iijima,,Peter Jakob Kühn 2012 Stock & Stein Trocken Riesling (Rheingau),Riesling,Peter Jakob Kühn
2932,US,"A good, dry Chardonnay that gets the job done at a fair price. Shows peaches and cream flavors with a bit of sharpness and green herbs on the finish.",,84,12.0,California,Lodi,Central Valley,,,Howling Moon 2008 Chardonnay (Lodi),Chardonnay,Howling Moon
83594,US,"Whiffs of sweet baking spice, cedar and tobacco entice from nose to finish on this unabashedly fruity and oaky, but enjoyable Cab. Juicy vanilla-cherry cola notes permeate the rich palate, cut by a razor's edge of acidity on the finish.",,87,26.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Ventosa 2011 Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,Ventosa
10651,Spain,"After an aromatic opening that includes wet leather, rubber and brine, this wine finds its stride, and while it's firmly tannic, the flavors of dark fruits, tomato, herbs, tobacco and cured meats do the trick. It gets better the longer it sits; drink now but give it as much air as possible.",,87,32.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Convento San Francisco 2006  Ribera del Duero,Tinto del Pais,Convento San Francisco
1090,Portugal,"Ripe, fruity and balanced, this has the potential to be a delicious, not-too-concentrated wine. Acidity and some dry tannins give the wine a firm character that is balanced by the fragrant berry fruits. Drink from 2026.",Quinta da Gricha Vintage,94,60.0,Port,,,Roger Voss,@vossroger,Churchill's 2015 Quinta da Gricha Vintage  (Port),Port,Churchill's
31446,France,"Based in Chamery on the northern slopes of the Montagne de Reims, this producer has made an immediately attractive nonvintage wine. Fruity and with crisp acidity it hits a good point between dry and sweeter in the Brut range, making it very drinkable, with a crisp aftertaste.",Premier Cru Brut,88,52.0,Champagne,Champagne,,Roger Voss,@vossroger,Bertrand-Delespierre NV Premier Cru Brut  (Champagne),Champagne Blend,Bertrand-Delespierre
71407,US,"This hits the palate with a strong oak presence, marked by flavors of buttered toast, butterscotch, honey and vanilla. But the wine evolves to show rich tropical fruit flavors that are brightened by crisp acidity. It defines California's modern take on white Burgundy.",Ulises Valdez Vineyard,94,70.0,California,Russian River Valley,Sonoma,,,Paul Hobbs 2010 Ulises Valdez Vineyard Chardonnay (Russian River Valley),Chardonnay,Paul Hobbs
64769,US,"Sharp and peppery aromas of chive, dill and Key lime show on the intriguing nose of this wine. Good citrus energy marks the flavors, where ripe pear appears in the midpalate and a decent acidity carries into the finish.",Paragon Vineyard,87,17.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Tangent 2015 Paragon Vineyard Pinot Gris (Edna Valley),Pinot Gris,Tangent
122875,US,"Deep red-cherry aromas meet with crushed slate, wet rocks, wild mint and bay leaf on the complex nose of this bottling by Richard and Thekla Sanford and winemaker Nick de Luca. It's soft on the sip, with slightly tart red plum, cranberry and raspberry, lifted by more bay leaf, thyme and dried fennel.",Clone 667,91,55.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Alma Rosa 2015 Clone 667 Pinot Noir (Sta. Rita Hills),Pinot Noir,Alma Rosa
59390,Austria,"Wonderfully tart, fresh red cherry fruit expands on this wine's nose and palate. It's wonderfully poised and pitched just right between generosity and restraint. Its crunchy cherry fruit feels honest and elegant. The finish is lip-smackingly fresh.",Austrian Plum,91,14.0,Niederösterreich,,,Anne Krebiehl MW,@AnneInVino,The Dot 2016 Austrian Plum St. Laurent (Niederösterreich),St. Laurent,The Dot
107522,Portugal,"This is a soft, open wine showing a few tannins and some of the perfumed character of the grape. The palate is rounded and shows attractive red fruits.",,86,10.0,Tejo,,,Roger Voss,@vossroger,Quinta da Alorna 2014 Touriga Nacional (Tejo),Touriga Nacional,Quinta da Alorna
48459,US,"Boldly flavored and full-bodied, this is marked by strong, spicy-sweet oak aromas and flavors. It has a massive richness of tannins, gobs of ripe boysenberry and black cherry character, and a very deep red color. Despite the hefty structure, it's drinkable now if accompanied by equally rich food.",Earthquake,88,26.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Michael David 2012 Earthquake Cabernet Sauvignon (Lodi),Cabernet Sauvignon,Michael David
82912,Italy,"This fresh Vermentino from Lazio in Central Italy opens with fresh notes of cut grass, peach and citrus. There's a touch of dusty mineral that adds a dry feeling to the finish.",Terra Marique,85,14.0,Central Italy,Lazio,,,,Cantine Lupo 2010 Terra Marique Vermentino (Lazio),Vermentino,Cantine Lupo
82543,Portugal,"A crisp, off-dry Vinho Verde with a good prickle on the tongue. Flavors of lemon and green apple are well balanced in this ready-to-drink summer wine. Screwcap.",Estreia,83,8.0,Vinho Verde,,,Roger Voss,@vossroger,Viniverde 2011 Estreia White (Vinho Verde),Portuguese White,Viniverde
31858,Italy,"This spicy rosso has plum and pepper aromas that carry over onto the palate, along with a hint of licorice. It's linear, lively and fresh. Pair it with pasta topped with spicy tomato sauces or not too seasoned cheeses.",,86,17.0,Tuscany,Rosso di Montepulciano,,Kerin O’Keefe,@kerinokeefe,La Ciarliana 2010  Rosso di Montepulciano,Red Blend,La Ciarliana
49401,France,Ripe orange and plump stone fruits rise from the glass while subtle rose scents hover. The palate is fresh. There is enough acidity and a slightly bitter phenolic edge to frame the peach and orange fruit that is augmented by a little residual sweetness. The finish is off dry. Drink while flavors are fresh.,Découverte,88,22.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Cave du Roi Dagobert 2016 Découverte Gewurztraminer (Alsace),Gewürztraminer,Cave du Roi Dagobert
71129,France,"A mature, toasty wine, perhaps too toasty. There are still hints of ripe strawberries as well as the more mature flavors. The wine shows a full-bodied character and an attractive onion skin color.",Diamant Rosé Brut,86,160.0,Champagne,Champagne,,Roger Voss,@vossroger,Vranken 1998 Diamant Rosé Brut  (Champagne),Champagne Blend,Vranken
75431,US,"A solid everyday Merlot that offers plenty of ripe berry, cherry and smoky oak flavors now. Dry and tannic, it has enough stuffing and class to pair with a nice steak.",,85,20.0,California,Sonoma County,Sonoma,,,Simi 2005 Merlot (Sonoma County),Merlot,Simi
24375,Portugal,"One of a pair of wines under the Grilos name, this Dão is solid and tannic, still young, with a firm core of dryness surrounded by a more fruity black cherry component. It needs aging for a year.",Grilos,88,11.0,Dão,,,Roger Voss,@vossroger,Dão Sul 2009 Grilos Red (Dão),Portuguese Red,Dão Sul
54043,France,"All tangy fruit, this simple wine is light, with citrus and crisp pear flavors. A touch of honey adds a soft side while keeping its zesty fruit right in place. Drink now.",,85,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château l'Orangerie 2016  Bordeaux Blanc,Bordeaux-style White Blend,Château l'Orangerie
40192,US,"Aromatic with pepper and fresh-cut tobacco, well defined by herbal fruits and leafy tannins, this single-vineyard Malbec is stylish and balanced. What is missing is depth, but the balance and length are just right, and the wine does not overreach.",Gamache Vineyards,88,30.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,William Church 2008 Gamache Vineyards Malbec (Columbia Valley (WA)),Malbec,William Church
86042,US,"Archery Summit wines often seem bigger-boned, oakier and more tannic than their brethren, and this bottling is no exception. Ripe cherries are framed by vanilla and toast, with firm drying tannins on the finish. Put this one away for a couple of years while you are enjoying the charms of the Premier Cuvée.",Red Hills Estate,90,65.0,Oregon,Oregon,Oregon Other,Joe Czerwinski,@JoeCz,Archery Summit 1998 Red Hills Estate Pinot Noir (Oregon),Pinot Noir,Archery Summit
2813,US,"Somewhat lighter in color, this wine has aromas of dried tobacco, coffee, vanilla and purple flowers. The orange peel and cranberry flavors are elegant, backed by soft tannins and citrusy acids.",,86,20.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Kennedy Shah 2011 Tempranillo (Columbia Valley (WA)),Tempranillo,Kennedy Shah
111260,Italy,"Pretty savory tones and barbecue aromas combine to create a bold Brunello. Ripe fruit, black pepper, rum cake, black currant and blackberry preserves all appear in the background. Silky-smooth and firm, it shows a clean, sharp, bold close.",,93,48.0,Tuscany,Brunello di Montalcino,,,,Fossacolle 2007  Brunello di Montalcino,Sangiovese Grosso,Fossacolle
32392,US,This wine feels firm and dry and tastes appetizing due to light raspberry and tea flavors. Moderate tannins add good texture.,,87,19.0,California,Amador County,Sierra Foothills,Jim Gordon,@gordone_cellars,Vino Noceto 2013 Sangiovese (Amador County),Sangiovese,Vino Noceto
72592,Germany,"There aren't many Rieslaner bottlings out there, so this may be one of the few chances people have of trying this interesting variety. It starts off smoky and herbal, developing strange leafy flavors that take some getting used to, although there's an undercurrent of lime-like fruit as well. Sweet without being too sweet; try with the cheese course.",Durkheimer Nonnengarten Auslese,89,39.0,Pfalz,,,Joe Czerwinski,@JoeCz,Darting 2007 Durkheimer Nonnengarten Auslese Rieslaner (Pfalz),Rieslaner,Darting
56240,France,"Still very young, this ripe Merlot-dominated wine is packed with dark plum and rich damson fruit flavors. They balance the serious amount of wood influence that gives it its spice and ageability. Drink from 2023.",,91,38.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Tour Grand Faurie 2015  Saint-Émilion,Bordeaux-style Red Blend,Château Tour Grand Faurie
41740,Italy,"Aromas of leafy underbrush, toast and menthol lead the nose. On the palate, notes of licorice and grilled herb accent the core of dried red berry. Assertive tannins provide the backbone but still need to unwind. Drink after 2018.",,88,48.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Marchesato degli Aleramici 2010  Brunello di Montalcino,Sangiovese,Marchesato degli Aleramici
49024,Chile,"This Chardonnay-Viognier blend is a touch viscous in feel but honest as a whole, with floral and melon aromas. Mild flavors of white flowers, orange and green herbs are light in intensity, but are coupled with a sense of roundness on the palate.",Reserva Estate Bottled,87,11.0,Maule Valley,,,Michael Schachner,@wineschach,Oveja Negra 2015 Reserva Estate Bottled Chardonnay-Viognier (Maule Valley),Chardonnay-Viognier,Oveja Negra
64889,Romania,"Another fantastic bargain wine from Cramele Recas, the Dreambird is a delightfully fresh, floral Pinot Grigio that's zesty with lemon and just a hint of steely minerality on the finish. Bright, clean and refreshingly easy quaffing.",Dreambird,88,8.0,Viile Timisului,,,Anna Lee C. Iijima,,Cramele Recas 2012 Dreambird Pinot Grigio (Viile Timisului),Pinot Grigio,Cramele Recas
5859,France,"Red fruit aromas show strongly in this wine. With its juicy acidity and soft tannins, it has fine fruitiness and will age quickly. Drink from 2019.",Prestige,88,28.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château Haut-Rian 2015 Prestige  (Côtes de Bordeaux),Bordeaux-style Red Blend,Château Haut-Rian
