Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
48262,Germany,"Hints of graphite mark the nose, but this wine is tight and restrained aromatically. Green apple and citrus flavors are crisply defined and tightly focused, ending long, with mouth-tingling acids. Give it another couple of years to develop in the bottle.",Rüdesheim Berg Roseneck Trocken Erstes Gewächs,90,73.0,Rheingau,,,Joe Czerwinski,@JoeCz,August Kesseler 2009 Rüdesheim Berg Roseneck Trocken Erstes Gewächs Riesling (Rheingau),Riesling,August Kesseler
20859,France,"Bright and fruity, it's full of fresh acidity and has a strongly mineral texture. Green fruits, apples and pears partner with a strong citrus element. Wait until 2015.",La Roche,89,48.0,Burgundy,Pouilly-Fuissé,,Roger Voss,@vossroger,Bret Brothers 2012 La Roche  (Pouilly-Fuissé),Chardonnay,Bret Brothers
7753,Austria,"The nose is very shy, giving little away apart from slight citrus. Everything happens on the palate, with tender but ripe pear fruit gently edged with zesty citrus. A tingle of white pepper along the lemon peel creates a vividly fresh but light wine. It's clean and totally refreshing, with a long finish.",Terrassen,91,17.0,Traisental,,,Anne Krebiehl MW,@AnneInVino,Markus Huber 2016 Terrassen Grüner Veltliner (Traisental),Grüner Veltliner,Markus Huber
119213,Spain,"Earthy, grassy, cherry aromas are lightly medicinal in front of a slightly narrow, almost citric palate that comes with a note of vinegar. Black-plum flavors are simple on the midpalate, while modest notes of plum and berry show on the finish.",Angelitos Negros,84,10.0,Northern Spain,Toro,,Michael Schachner,@wineschach,La Casa Maguila 2013 Angelitos Negros  (Toro),Tinta de Toro,La Casa Maguila
62095,France,"An immediately attractive wine that carries its ripe fruit easily. Both the fruit and the structure are dense, with flavors of dried raisins balanced by fresh acidity. It is already maturing, so drink in 2 years.",,87,,Bordeaux,Pomerol,,Roger Voss,@vossroger,Château Lafleur-Gazin 2006  Pomerol,Bordeaux-style Red Blend,Château Lafleur-Gazin
24863,Italy,"This white from southern Italy offers a delicate fragrance of yellow flowers with a hint of tropical fruit, vanilla and spice. The palate delivers creamy golden apple, citrus and lemon drop along with crisp acidity.",Aldiano,87,19.0,Central Italy,Trebbiano d'Abruzzo,,Kerin O’Keefe,@kerinokeefe,Cantina Tollo 2012 Aldiano  (Trebbiano d'Abruzzo),Trebbiano,Cantina Tollo
96041,US,"This is a balanced, steely white, showing minimal oak and simple layers of apple, pear and vanilla.",,87,24.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Carneros Ranch 2014 Chardonnay (Carneros),Chardonnay,Carneros Ranch
39655,US,"Drinking tough in acids and fresh young tannins now, this is one you want to cellar. But the Sanford & Benedict Vineyard has one of California's greatest track records, and these Pinots soften and sweeten for years. With ripe cherry, blackberry and spice flavors, Sanford's '05 will be at its best 2009–2012. If you open it now, decant.",Sanford & Benedict Vineyard,91,48.0,California,Sta. Rita Hills,Central Coast,,,Sanford 2005 Sanford & Benedict Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Sanford
77313,US,"A candied citrus flavor marks this fresh, bracing, barrel-fermented Viognier from the estate vineyards. Despite low alcohol and a hint of sweetness, it retains a crisp minerality, with a finishing lick of lime rind.",Estate Vineyards,90,15.0,Washington,Wahluke Slope,Columbia Valley,Paul Gregutt,@paulgwine ,Jones of Washington 2011 Estate Vineyards Viognier (Wahluke Slope),Viognier,Jones of Washington
99257,US,"This stainless-steel Chardonnay from above Malibu starts out light, tasting of grapefruit and orange, and is fairly crisp with a nice dollop of anise, but finishes too tart, almost sour as if it's been oddly acidified.",,84,24.0,California,South Coast,,Virginie Boone,@vboone,Malibu Rocky Oaks 2010 Chardonnay,Chardonnay,Malibu Rocky Oaks
58124,Greece,"Blackberry, black cherry and cinnamon aromas start this balanced, smooth wine. The palate follows with mellow flavors of vanilla, cherry and spicebox. An affordable red with versatile appeal.",,88,12.0,Peloponnese,,,Susan Kostrzewa,@suskostrzewa,Tetramythos 2009 Agiorgitiko (Peloponnese),Agiorgitiko,Tetramythos
129505,Germany,"Barely there whiffs of honey, cantaloupe and tangerine intensify on the palate of this bright, fruity wine. It's lip-smackingly plump in yellow plum and cherry flavors, but tows a precise line of acidity that's refreshing. Drink now through 2020.",,88,11.0,Mosel,,,Anna Lee C. Iijima,,Dr. Heidemanns-Bergweiler 2015 Riesling (Mosel),Riesling,Dr. Heidemanns-Bergweiler
68864,Portugal,"The latest vintage of this popular brand continues the same ripe, soft character as before. Red berry fruits, balanced acidity and a rounded aftertaste all contribute to a wine that is ready to drink.",Loios Tinto,86,9.0,Alentejano,,,Roger Voss,@vossroger,J. Portugal Ramos 2016 Loios Tinto Red (Alentejano),Portuguese Red,J. Portugal Ramos
32281,Italy,"Underbrush, tobacco, dark cherry, licorice and grilled herb are just some of the aromas offered by this structured wine. The palate delivers mature black cherry, black pepper, sage and licorice alongside tongue-coating tannins that need time to soften. It hails from a top vineyard site and is an impressive effort from this hot, dry vintage. Drink 2017–2024.",Montestefano Riserva,93,65.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Produttori del Barbaresco 2009 Montestefano Riserva  (Barbaresco),Nebbiolo,Produttori del Barbaresco
49698,US,"From the Napa side of Carneros, this Merlot is blended with 1% Petit Verdot, which presumably has added a smidgen of weight and color to the mix. Supersoft, the wine is well-rounded in ripe cherry and blueberry notes, with ample acidity, textured tannins and a strong finish that's awash in mocha flavor.",,91,27.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Starmont 2012 Merlot (Carneros),Merlot,Starmont
68235,Argentina,"Ripe blackberry and cassis aromas are toasty at first, then charred as this breathes. A big grabby palate is muscled up but welcoming. Toasty blackberry and cassis flavors remain charred on a loaded lengthy finish. This is Malbec and Petit Verdot fermented and aged together. Drink through 2022.",Co Fermented,91,49.0,Mendoza Province,Valle de Uco,,Michael Schachner,@wineschach,Puramun 2013 Co Fermented Red (Valle de Uco),Malbec-Petit Verdot,Puramun
5026,US,"This is pure Cabernet—tight, tannic and terroir-driven. It has a dense mix of fruit, rock, earth and herb flavors that are nicely integrated, with a full palate and fine complexity and density. A little more barrel toast would put the icing on the cake.",Stoneridge Vineyard,94,45.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,K Vintners 2009 Stoneridge Vineyard Cabernet Sauvignon (Washington),Cabernet Sauvignon,K Vintners
96459,France,Olive and espresso notes are backed by bright cherry fruit in this medium-bodied Syrah. It's a pleasant quaff that turns slightly dry on the finish; try it after 2011.,Le Grand Pompée,86,34.0,Rhône Valley,Saint-Joseph,,Joe Czerwinski,@JoeCz,Paul Jaboulet Aîné 2005 Le Grand Pompée  (Saint-Joseph),Syrah,Paul Jaboulet Aîné
112570,US,"Barrel fermented and aged in 60% new French oak, this wine shows a pleasing mixture of fruit and barrel, intermingling aromas of toast, stone and tropical fruit, spice and butter. Flavors are light and elegant, but show a pleasing sense of balance.",Kestrel Vineyard,88,45.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Ashan 2013 Kestrel Vineyard Chardonnay (Yakima Valley),Chardonnay,Ashan
35045,Italy,"This luminous sparkler presents enticing aromas of white peach pulp and honeysuckle that are generous and round. This value wine delivers a tonic, firm body accented by lively peachy flavors.",Il Fresco,86,13.0,Veneto,Prosecco del Veneto,,,,Villa Sandi NV Il Fresco  (Prosecco del Veneto),Prosecco,Villa Sandi
128877,Portugal,"The Moscatel in this blend is what gives this soft wine its perfumed character. It is fruity, bright and open with light acidity and a gentle texture. Drink now.",Lab Branco,85,10.0,Lisboa,,,Roger Voss,@vossroger,Casa Santos Lima 2016 Lab Branco White (Lisboa),Portuguese White,Casa Santos Lima
47888,Spain,"The apple and lime aromas are simple yet inviting. It feels round and mellow, maybe a bit low in acidity. The flavors of banana, vanilla bean and pear are friendly, while the finish is smooth and bears a tropical flavor.",Old Vines,88,15.0,Northern Spain,Rueda,,Michael Schachner,@wineschach,Shaya 2011 Old Vines Verdejo (Rueda),Verdejo,Shaya
112502,France,"Bright and fresh, this is a totally fruity wine with a more serious edge at the end. Red cherries push through the crisp acidity that offers a zingy texture. The touch of minerality in the 40-year-old vines from the Chapoly vineyard granite soil gives an austere, structured aftertaste.",,88,15.0,Beaujolais,Beaujolais-Villages,,Roger Voss,@vossroger,Domaine Bertrand 2014  Beaujolais-Villages,Gamay,Domaine Bertrand
81148,Austria,"Lemony freshness marks a certain tartness on a light, lissom, fresh palate. With more time on palate there are hints of savoriness and some textured spice. Drink soon.",Kittmannsberg Reserve,87,34.0,Kamptal,,,Anne Krebiehl MW,@AnneInVino,Steininger 2014 Kittmannsberg Reserve Grüner Veltliner (Kamptal),Grüner Veltliner,Steininger
113530,Italy,"Made with organically grown grapes and using EU-certified organic cellar practices, this delicious rosato opens with aromas of fragrant wild flower, woodland berry and baking spice. The fresh savory palate offers strawberry, yellow peach, cinnamon, herb and a hint of fennel alongside crisp acidity. A salty mineral note drives the finish. More about mineral energy than fruit, it's a rosé for grown-ups.",Rodon,90,16.0,Veneto,Bardolino Chiaretto,,Kerin O’Keefe,@kerinokeefe,Le Fraghe 2016 Rodon  (Bardolino Chiaretto),Red Blend,Le Fraghe
6973,Chile,"Lean, racy aromas of green fruits and cactus pad announce a pinched, zingy, high-acid palate. Briny, lightly green citrus flavors finish tight and chalky, with raw acidity that you can feel on your teeth and gums.",Reserva,86,11.0,Bío Bío Valley,,,Michael Schachner,@wineschach,Agustinos 2016 Reserva Sauvignon Blanc (Bío Bío Valley),Sauvignon Blanc,Agustinos
11782,New Zealand,"From one of the region's pioneering producers, this is an entry-level bottling that manages to provide a glimpse into the Martinborough style. It favors leafy, savory elements over overt fruitiness, offering hints of sun-baked brick, bracken and cracked pepper that are layered over modest cherry fruit. Although silky in texture, it lacks length. Drink now.",Russian Jack,84,24.0,Martinborough,,,Joe Czerwinski,@JoeCz,Martinborough Vineyard 2011 Russian Jack Pinot Noir (Martinborough),Pinot Noir,Martinborough Vineyard
3079,US,"This particular bottling belongs with the very best Syrahs from this Syrah-infatuated state. A broad, toasty, full-bodied and fully realized wine, it has begun to smooth out from the extra years in bottle, but has a long life ahead. Berries, cherries, chocolate, coffee, mocha, tobacco, fungus, graphite… the flavors go and go.",Boushey Grande Côte Vineyard,94,36.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,McCrea 2006 Boushey Grande Côte Vineyard Syrah (Yakima Valley),Syrah,McCrea
95478,US,"A sustainably minded, fairly priced bottling from veteran producers in the appellation, this vintage works well. Black cherry and smoked pork mark a very oak-driven nose that's prominent but not overdone. The smoked-fruit aspect carries to the palate, where cola, pomegranate and bramble are quite flavorful and dusted by crushed fennel seed.",,89,19.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Sostener 2014 Pinot Noir (Santa Lucia Highlands),Pinot Noir,Sostener
128291,Italy,"Scorched earth, underbrush, cured meat and grilled sage aromas lead the way together with a whiff of new leather. The ripe, juicy palate doles out black raspberry, succulent wild cherry, baking spice and a hint of tobacco. Packed but mature tannins retrain the rich fruit.",,92,70.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Fattoi 2011  Brunello di Montalcino,Sangiovese,Fattoi
129688,US,"This is a nice, drinkable red from Red Mountain, though it does not have any varietal focus. There's light red fruit, some sense of minerality, and balancing acidity.",Monastrell AKA Mourvèdre,87,28.0,Washington,Red Mountain,Columbia Valley,Paul Gregutt,@paulgwine ,Michael Florentino 2010 Monastrell AKA Mourvèdre Monastrell (Red Mountain),Monastrell,Michael Florentino
20440,Spain,"Dense and meaty up-front, this opens with aromas of mulled berry and savory spices. An almost mean tannic bite on a narrow palate offers little cushion or support, while blackberry, chocolate and mint flavors finish like bricks in the mouth due to fierce tannins. Drink or hold.",Solideo Reserva 25 Meses,88,50.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,Dehesa de los Canónigos 2011 Solideo Reserva 25 Meses  (Ribera del Duero),Tempranillo Blend,Dehesa de los Canónigos
114108,Portugal,"A supple, oaky red, infused with aromas of sandalwood and flowers and flavors of roasted cherries and dried spices. Finishes smooth and creamy, with hints of vanilla.",Prova Regia,88,13.0,Estremadura,,,Joe Czerwinski,@JoeCz,Quinta da Romeira 1999 Prova Regia Touriga Nacional (Estremadura),Touriga Nacional,Quinta da Romeira
66819,US,"This wine combines oaky sweetness with good, plummy fruit flavors and a lightly grippy texture. It's tasty and approachable in style.",,87,9.0,California,California,California Other,Jim Gordon,@gordone_cellars,Happy Camper 2014 Cabernet Sauvignon (California),Cabernet Sauvignon,Happy Camper
